target,fighter_A_stance_Orthodox,fighter_A_stance_Southpaw,fighter_A_stance_Switch,fighter_B_stance_Orthodox,fighter_B_stance_Southpaw,fighter_B_stance_Switch,is_title_fight_True,is_male_fight_True,weight_class_featherweight,weight_class_flyweight,weight_class_heavyweight,weight_class_light_heavyweight,weight_class_lightweight,weight_class_middleweight,weight_class_strawweight,weight_class_welterweight,diff_wins,diff_losses,diff_fight_age,diff_height_inches,diff_reach_inches,diff_knockdowns,diff_significant_strikes_landed,diff_significant_strikes_thrown,diff_total_strikes_landed,diff_total_strikes_thrown,diff_takedowns_landed,diff_takedowns_thrown,diff_head_strikes_landed,diff_head_strikes_thrown,diff_body_strikes_landed,diff_body_strikes_thrown,diff_leg_strikes_landed,diff_leg_strikes_thrown,diff_distance_strikes_landed,diff_distance_strikes_thrown,diff_clinch_strikes_landed,diff_clinch_strikes_thrown,diff_ground_strikes_landed,diff_ground_strikes_thrown,diff_strike_accuracy,diff_sig_strike_accuracy,diff_takedown_accuracy,diff_head_strike_ratio,diff_body_strike_ratio,diff_leg_strike_ratio,diff_fight_duration,diff_win_rate,diff_knockdown_percentage,diff_ko_rate,diff_submission_rate,diff_finish_rate
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9,-1,4,1.0,3,-1,-2,-1,-2,-1,0,0,-2,-1,0,0,0,0,-1,2,0,0,-1,-3,0.11407288763487766,0.1335383237906741,0.1390476190476191,-0.029433664259927772,-0.021237590252707578,0.06394968411552346,0.7428571428571429,-0.014285714285714346,-0.00975293321299639,0.07142857142857145,0.07142857142857145,-0.3571428571428571
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,24,15,-5,-3.0,-4,-1,-9,-9,-29,-31,-1,1,-13,-18,-2,0,6,9,-6,-14,-3,-1,0,6,-0.1347089136778492,-0.10870164723924314,0.021621621621621623,0.014244429624309551,-0.005465209733408569,0.07319208604798304,0.07142857142857162,-0.0357142857142857,0.0039603960396039604,-0.10714285714285715,-0.10714285714285715,-0.4642857142857143
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13,0,2,4.0,3,0,1,-11,15,3,3,8,3,-12,0,1,-2,0,14,1,-15,-15,2,3,-0.04667172951198584,0.0,0.0035650623885918886,0.1586082579416366,-0.025535677845044548,-0.0938031426433576,-0.20000000000000018,-0.09999999999999998,0.0016597510373443983,0.1,0.1,0.4
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-9,2,4,0.0,2,0,-14,-3,-11,0,-1,-3,1,12,-8,-9,-7,-6,-11,-2,-5,-5,2,4,0.10039607786311155,0.002083333333333326,-0.4444444444444444,-0.10826284299566744,-0.0689601815556014,0.05379616257478854,-0.5,0.5,0.0,0.5,0.5,1.0
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1.0,-2,0,35,45,37,49,1,-2,27,35,1,-2,7,12,5,-12,14,16,16,41,0.009920634920634996,0.09809725158562366,0.4642857142857143,0.1858520900321543,-0.11216190656326841,0.049328541706071496,0.3333333333333335,0.0,-0.008549271798751656,-0.16666666666666669,-0.16666666666666669,0.0
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,4,14,-9.0,-7,1,-17,-26,-48,-59,-1,-1,5,-1,-1,-2,-21,-23,-16,-23,-5,-6,4,3,-0.20967046504465658,-0.14475397032022908,0.0,0.38840579710144923,0.1565217391304348,0.02318840579710145,-0.08333333333333326,0.08333333333333337,0.017391304347826087,0.4166666666666667,0.4166666666666667,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-16,-4,5,2.0,-1,-1,-4,4,-8,0,0,0,-1,7,-1,-1,-2,-2,-3,6,0,0,-1,-2,0.19919504145536504,0.28743416102332575,-0.5357142857142857,-0.18216625542414705,0.2299412915851272,-0.04896622139028334,0.20000000000000018,0.19999999999999996,-0.003105590062111801,-0.2,-0.2,-0.4
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-27,-8,-3,4.0,0,-1,-4,-9,-4,-9,0,0,-3,-7,3,7,-4,-9,-1,-6,0,0,-3,-3,0.030036630036629985,0.01680672268907568,0.0,-0.26206896551724135,0.08103448275862069,0.13333333333333333,0.25,-0.25,0.0,-0.75,-0.75,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,2,-3.0,-1,-1,-1,2,-10,-6,0,0,-2,1,1,1,0,0,4,14,2,1,-7,-13,0.1379827852571177,-0.05867709815078237,-0.375,-0.3457307490832897,-0.10633839706652698,0.02744892613933997,1.0,-0.6666666666666666,-0.008695652173913044,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,-10,-3.0,-3,1,10,31,1,22,2,1,10,31,1,1,-1,-1,0,3,1,3,9,25,-0.11150070126227207,0.18568738229755183,0.4166666666666667,0.325398313027179,0.04423617619493908,0.005435801312089969,1.0,-0.5,0.03636363636363636,0.0,0.0,-1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,4,0,1.0,1,0,-68,-183,-77,-192,4,16,-37,-141,-18,-25,-13,-17,-67,-179,-4,-4,3,0,0.32301423250005384,0.2550895538992102,0.19999999999999996,0.19192210791517944,-0.1878018055847155,-0.17782909930715934,-1.4,0.30000000000000004,0.009054167541465463,0.6,0.6,1.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-7,-2,-1,-1.0,-5,0,7,12,12,22,1,-1,3,8,7,7,-3,-3,-7,-7,-2,-4,16,23,0.032858873410054446,0.07892987703556004,-0.8333333333333334,-0.06390804597701155,0.11218390804597701,0.0606896551724138,1.75,0.75,0.0,0.0,0.0,-1.0
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,-2.0,1,0,-19,-18,-46,-44,8,16,-4,2,-9,-13,-6,-7,-14,1,-6,-20,1,1,-0.11735292838819084,-0.16170954793709286,0.35672514619883045,-0.017799352750809072,-0.09554280670785525,-0.019564577817005,1.3888888888888886,-0.05555555555555558,-0.00867902324213004,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-6,-4,2,1.0,-1,0,28,32,177,208,6,5,24,28,-2,-2,6,6,0,-4,3,4,25,32,-0.021976686658623623,-0.16791782595761806,-0.19951923076923073,-0.29779299847792995,-0.08569254185692542,-0.015296803652968038,0.1777777777777776,-0.1777777777777778,-0.022222222222222223,-0.4444444444444444,-0.4444444444444444,-0.15555555555555556
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-9,8,-2.0,0,0,-10,-6,-8,-2,0,6,-11,-3,-6,-10,7,7,7,15,-7,-9,-10,-12,-0.2222222222222222,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.5,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-14,-3,-4,0.0,2,0,-10,18,-42,-22,-4,-7,-16,-2,-1,11,7,9,-5,22,-6,-7,1,3,0.11699604743083003,0.01715265866209259,0.5071428571428571,-0.08006144393241166,-0.0077419354838709695,-0.006390168970814132,0.5,-0.08333333333333337,0.0,-0.16666666666666666,-0.16666666666666666,-0.5
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,2,2,3.0,3,-1,-6,-15,-6,-15,0,0,-1,-4,-3,-9,-2,-2,-2,-11,0,0,-4,-4,0.08018965161822311,0.10194174757281554,0.41666666666666663,0.1639704127893104,-0.024290145549988068,-0.10121689334287759,-1.3333333333333333,0.0,-0.016368408494392746,0.0,0.0,0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-6,-2,-4,4.0,3,0,-32,4,-110,-78,-3,-6,-21,15,-7,-8,-4,-3,-25,6,3,5,-10,-7,-0.26635205550639757,-0.13539261411422893,-0.4,0.12257467618292361,0.08012159661644198,0.05939730372720063,-1.25,0.0,0.0051810732223103355,0.25,0.25,0.5
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-3,-1,-1,0.0,0,0,-34,-46,-52,-66,-1,-1,-33,-45,-1,-1,0,0,-11,-20,-15,-16,-8,-10,-0.03929924242424243,-0.09095958037642699,0.05555555555555558,-0.03779600681009132,-0.03835319609967497,-0.06876644482278285,0.375,-0.125,0.0,-0.125,-0.125,-0.25
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-3,-3,1,2.0,3,-1,-2,36,9,47,1,1,-2,31,-1,-2,1,7,-2,36,0,0,0,0,0.09557911204617792,0.0191637630662021,0.16666666666666669,-0.19034130485256556,0.012026932899930343,0.026143487346180647,0.06666666666666643,0.13333333333333341,-0.03431622939400975,0.06666666666666671,0.06666666666666671,0.06666666666666671
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-7,-4,-2,0.0,2,0,-7,-5,-4,-5,-7,-10,-2,-1,0,2,-5,-6,4,9,0,-2,-11,-12,-0.03719008264462814,-0.011755485893416961,-0.3333333333333333,-0.1733333333333334,0.26,0.033333333333333326,-1.25,-0.5,-0.006666666666666667,0.75,0.75,0.5
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-20,-1,2,1.0,2,0,-20,-38,-55,-76,0,11,-21,-39,-5,-5,6,6,-9,-18,-2,-2,-9,-18,-0.04006410256410253,-0.01379590180564011,-0.3939393939393939,0.07723577235772355,-0.08706749858196255,0.059368500661750805,0.19999999999999996,-0.4,-0.004632255624881832,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,20,7,6,2.0,0,-1,-20,-23,-20,-23,0,0,-13,-11,-1,-4,-6,-8,-13,-16,-2,-2,-5,-5,-0.23580522351400035,-0.27732610659439927,-0.32499999999999996,0.05744458770798794,0.014490084116166271,-0.01429974826548781,0.95,-0.25,0.002572603917234604,-0.55,-0.55,-0.30000000000000004
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4,-8,-10,-2.0,3,0,3,8,4,9,1,1,3,7,0,0,0,1,2,7,0,0,1,1,-0.12382852919438281,-0.10026581605528972,-0.3333333333333333,0.12492951673355665,-0.048940263358652036,-0.033964642276692436,-0.3076923076923075,0.11538461538461536,-0.002421307506053269,0.2692307692307692,0.2692307692307692,0.5384615384615384
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-19,-9,5,3.0,1,0,13,56,38,83,-1,-3,14,58,2,4,-3,-6,12,55,0,1,1,0,-0.08802784005979075,-0.11026328770501909,0.3425925925925926,-0.10514563106796115,0.00527508090614888,-0.002944983818770227,0.11111111111111116,0.33333333333333337,-0.003236245954692557,-0.2222222222222222,-0.2222222222222222,0.2222222222222222
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-6,6,8,0.0,2,-1,-14,12,-37,-12,-3,-9,-8,16,-3,-5,-3,1,-1,28,-8,-9,-5,-7,-0.039971968971594274,0.07833073458073458,-0.4772727272727273,0.08565417751953514,0.10969745541975556,0.13905029052294127,-0.8888888888888888,-0.5555555555555556,-0.007814065317571627,0.4444444444444444,0.4444444444444444,0.4444444444444444
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,11,3,0,-3.0,-2,0,12,6,1,-4,-2,-4,18,11,-6,-6,0,1,18,17,-6,-9,0,-2,-0.1749473558202425,-0.060540917943629924,0.09523809523809523,0.06425702811244982,0.04573445296336863,0.1804308141657539,-0.7777777777777779,0.11111111111111105,0.010027990750882319,0.2222222222222222,0.2222222222222222,0.3333333333333333
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-5,-4,-2,2.0,1,-1,-10,-28,-9,-27,4,8,5,-5,3,4,-18,-27,-4,-10,1,-4,-7,-14,-0.3721507760532151,-0.38482908563836205,0.6666666666666666,0.1783804430863254,-0.2174688057040998,0.0285204991087344,0.8,0.30000000000000004,-0.026101349630761397,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-8,6,-6,2.0,3,0,-55,-69,-181,-203,-2,-7,-37,-48,-11,-14,-7,-7,-7,-6,-10,-16,-38,-47,0.010163272793982658,0.21506614214381053,-0.27459016393442626,0.22493427424934276,0.2118444721184447,0.021793275217932756,-1.3181818181818183,-0.15909090909090906,0.010599142105991421,0.6590909090909091,0.6590909090909091,0.6363636363636364
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,-1,8,-1,1.0,-2,0,-55,-52,-132,-129,-11,-11,-32,-30,-17,-17,-6,-5,-9,3,0,1,-46,-56,-0.21917138948602688,-0.18849134356209835,-0.3846153846153846,-0.04970229999697767,0.08302354399008673,0.10815425998126153,-0.033333333333333215,0.1333333333333333,0.003173451808867532,-0.15000000000000002,-0.15000000000000002,-0.35
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-2,2,1,2.0,1,0,-8,-18,-52,-69,0,4,-10,-19,1,1,1,0,3,1,2,0,-13,-19,-0.24702599500660893,-0.13824211089320737,0.43999999999999995,0.21560846560846558,0.12301587301587302,-0.021164021164021163,0.875,-0.75,-0.005291005291005291,-0.125,-0.125,-0.625
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,6,9,-5,1.0,-1,-1,-46,-53,-71,-79,0,-2,-29,-35,0,0,-17,-18,1,3,-32,-36,-15,-20,0.0669748696064486,0.038450841329439545,-0.020000000000000018,-0.3310931899641577,0.10595878136200718,0.0931899641577061,0.33333333333333326,-0.2666666666666667,-0.04457885304659498,-0.6,-0.6,-0.1333333333333333
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,25,13,-2,0.0,-4,0,6,22,-10,8,-3,-6,5,20,-2,-1,3,3,8,21,-2,1,0,0,-0.08971002224540825,0.008005942555298795,0.18277310924369744,0.11777402402402401,0.002627627627627624,0.07225975975975976,0.2999999999999998,0.2333333333333334,0.006006006006006006,-0.033333333333333354,-0.033333333333333354,-0.30000000000000004
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-2,3,2,-5.0,-5,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,-2,0,0,0,1,0.20917602996254675,0.03069960861056753,-0.04926108374384236,-0.41098484848484845,0.022727272727272728,-0.1830808080808081,0.25,-0.25,0.0,0.0,0.0,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,-2,3.0,0,0,-14,-13,-28,-29,-1,-3,-4,-4,-4,-3,-6,-6,-1,-1,-6,-2,-7,-10,-0.3545150501672241,-0.20514985225833687,-0.75,0.75,-0.20192307692307693,-0.009615384615384616,-2.0,0.0,0.16666666666666666,1.0,1.0,1.0
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,6,0,3,1.0,5,1,51,59,51,59,0,-13,20,18,6,7,25,34,49,54,-2,-4,4,9,0.12955844155844154,0.2820982415389884,0.25925925925925924,0.10168982870861998,0.13622512581374946,0.17766286532157533,0.4107142857142858,0.1428571428571429,0.019553072625698324,0.48214285714285715,0.48214285714285715,0.017857142857142905
0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-7,3,3,3.0,2,0,10,30,9,29,-1,-13,21,69,-7,-22,-4,-17,5,25,6,6,-1,-1,0.14900995761228986,0.14431953129583508,0.0696296296296296,-0.04917958611902429,-0.009994099825166608,0.0037210918581207023,0.24242424242424265,-0.015151515151515138,0.004868549172346641,0.3787878787878788,0.3787878787878788,0.5606060606060607
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,-2,5,-3.0,-2,-1,25,24,41,48,4,5,1,-15,9,17,15,22,26,23,-1,0,0,1,0.11323719726381953,0.03929539295392953,0.0,-0.11914893617021277,-0.2106382978723404,0.048936170212765945,1.6666666666666665,-0.33333333333333337,0.02127659574468085,0.3333333333333333,0.3333333333333333,-0.6666666666666667
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,11,-5,6.0,8,1,-16,-34,-2,-20,-1,-8,-10,-28,-6,-6,0,0,0,5,2,4,-18,-43,0.08628579600300301,-0.06884029675907849,0.43589743589743585,-0.21175075266855214,-0.0719824833500593,-0.0249521029103184,-0.5,-0.5,0.004424778761061947,0.0,0.0,0.33333333333333337
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-13,-6,0,5.0,5,0,-3,-31,-34,-67,-1,-6,-12,-37,5,3,4,3,3,-6,14,14,-20,-39,0.2573260073260073,0.1668549405276098,-0.8181818181818182,-0.05398056005554269,-0.12948391576024068,0.0028349919000231483,0.3333333333333335,0.33333333333333337,0.0,1.0,1.0,0.6666666666666667
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,16,11,1,-5.0,-3,0,18,25,34,44,2,3,13,22,3,1,2,2,-4,-1,4,4,18,22,0.01410415317731939,-0.09840383831415223,0.15740740740740738,-0.09584158415841582,-0.05215841584158416,-0.2171881188118812,0.7142857142857144,-0.2142857142857143,-0.009900990099009901,0.10714285714285715,0.10714285714285715,-0.3214285714285714
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-5,-3,-4,3.0,0,0,5,14,9,18,-1,-1,-10,-1,13,14,2,1,3,10,1,3,1,1,-0.028652682610272318,-0.030830667712796966,0.0727272727272727,-0.08191823899371065,0.0080188679245283,0.06202830188679245,-0.05357142857142838,-0.0714285714285714,-0.010377358490566037,-0.05357142857142855,-0.05357142857142855,0.0535714285714286
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11,13,9,2.0,6,0,2,0,5,3,-1,-3,-1,-1,1,1,2,0,1,0,1,0,0,0,0.45520270888624503,0.44957580733442803,-0.07051282051282051,-0.11003602676273805,0.04477611940298507,0.15522388059701492,-0.875,0.5,0.0,-0.5,-0.5,-0.125
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,7,-3,0.0,1,0,-15,-62,-12,-59,3,4,1,-44,-6,-8,-10,-10,-12,-56,1,-2,-4,-4,0.29697935631450023,0.21239087898856107,0.5,-0.017098296500920762,-0.12724447513812154,-0.10067909760589319,-0.7142857142857144,0.0,0.010658379373848987,0.42857142857142855,0.42857142857142855,0.7142857142857143
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,41,10,5,0.0,1,-1,2,2,6,6,0,-1,-6,-14,5,10,3,6,13,7,-10,-4,-1,-1,0.21039544397208632,0.007495251296267769,0.20833333333333334,-0.6412429378531074,0.06836158192090397,0.05649717514124294,0.6666666666666665,-0.33333333333333337,0.005649717514124294,0.5,0.5,0.16666666666666663
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-4,1,1,-3.0,-1,0,37,41,47,51,-2,-7,36,42,-1,-3,2,2,36,37,8,10,-7,-6,0.10378510378510375,0.0016111707841031109,-1.0,-0.0696969696969697,-0.14545454545454545,-0.03636363636363636,0.33333333333333326,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-3,3,0,-1.0,-3,0,-14,-30,5,-12,8,7,-2,-15,-20,-22,8,7,-7,-21,-16,-20,9,11,0.05976470588235294,0.046428571428571375,0.08333333333333331,0.10383815849515793,-0.10378745626933022,-0.05257820818333925,-0.3333333333333335,0.33333333333333337,0.0021294934847639812,0.16666666666666669,0.16666666666666669,0.16666666666666669
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,-6,2.0,3,-2,-6,-1,3,8,4,5,-4,1,-2,-2,0,0,-4,-7,-3,-3,1,9,0.001986126323475723,-0.043188202247191,0.10507246376811596,-0.10294440782245662,-0.03718962865304329,-0.004065040650406498,-0.2857142857142858,-0.2714285714285714,0.0054383651944627555,0.4142857142857143,0.4142857142857143,0.2571428571428571
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-22,-4,5,1.0,-3,0,8,1,69,62,4,6,1,-5,6,5,1,1,-5,-12,-1,-3,14,16,0.1277058823529411,-0.030698374894928604,0.54,-0.41611060438769143,0.016993903317171516,-0.06903173155393405,1.0666666666666669,-0.2666666666666667,-0.01992223128990447,-0.6666666666666667,-0.6666666666666667,-0.4
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-3,-6,3,0.0,-2,-1,-8,-17,-14,-23,2,1,-5,-13,2,2,-5,-6,-2,-11,-1,-1,-5,-5,0.06439507518967791,0.04918300261535136,0.3765182186234818,0.04678362573099415,0.01921470342522974,-0.1131996658312448,-0.25,0.5,0.006265664160401002,-0.25,-0.25,-0.375
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-3,-3,-1,1.0,4,0,52,56,117,121,2,-3,37,44,11,8,4,4,6,10,12,12,34,34,0.13105413105413105,-0.07407407407407407,-1.0,-0.038961038961038974,-0.3311688311688311,-0.20129870129870128,0.0,-0.5,0.0,-0.5,-0.5,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-16,1,1,-4.0,-1,0,-20,-2,-20,-5,-6,-8,-19,-5,2,4,-3,-1,3,23,-2,1,-21,-26,-0.19407378335949765,-0.07275689044255784,0.23809523809523808,0.009428908175291961,0.2992874745526626,0.15750562520090003,-0.6666666666666665,-0.08333333333333337,0.0,0.08333333333333331,0.08333333333333331,0.08333333333333331
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-16,-1,-3,0.0,-1,0,-26,-14,-21,-9,1,4,-54,-72,11,36,17,22,-26,-16,0,2,0,0,0.2416994148982622,0.0127087060226595,0.24603174603174593,-0.3539048011539254,-0.12540353046225705,-0.01308468988254688,0.20000000000000018,-0.06666666666666665,-0.0036231884057971015,-0.6666666666666666,-0.6666666666666666,-0.2666666666666666
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14,11,6,-3.0,-3,-1,-60,-84,-90,-123,1,6,-41,-60,-9,-13,-10,-11,-33,-42,-6,-9,-21,-33,-0.1988632438373371,-0.10311048533186806,-0.3309178743961353,0.18255285769013263,0.05995402885966032,-0.012258970757246836,-0.047619047619047894,-0.2857142857142857,0.006968641114982578,0.09523809523809523,0.09523809523809523,0.09523809523809523
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,-4,0,-3.0,-4,0,-5,-17,-1,-10,2,12,0,-17,-2,-2,-3,2,-11,-29,4,12,2,0,0.11838006230529596,-0.08227848101265822,0.25806451612903225,-0.44114189756507133,0.05289672544080604,-0.12947103274559196,1.75,-0.25,-0.06666666666666667,-0.75,-0.75,-0.75
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-6,-3,-7,1.0,-1,1,0,3,0,3,1,1,0,2,0,1,0,0,-1,0,0,0,1,3,-0.322598403523259,-0.2552238805970149,-0.6,-0.06546391752577313,0.3087628865979381,-0.07216494845360824,1.8,-0.2,0.0,-0.2,-0.2,-1.0
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,9,-2.0,-5,1,-37,-138,-36,-137,0,9,-29,-127,-7,-10,-1,-1,-34,-129,-3,-9,0,0,-0.0495495495495496,-0.21666666666666667,0.7272727272727273,-0.6045977011494253,0.04597701149425287,0.0,2.0,0.0,-0.2,-1.0,-1.0,-1.0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,18,4,1,1.0,-2,1,-12,-5,-34,-33,-3,-11,-14,-7,8,9,-6,-7,-5,-4,-1,9,-6,-10,0.14507746032940227,0.13576359067341032,-0.11719939117199396,-0.08728750923872874,0.03835920177383592,0.03917220990391722,0.2333333333333334,0.033333333333333326,0.011012564671101257,0.0,0.0,0.0
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-2,-5,2.0,1,0,11,11,51,65,5,6,2,2,10,10,-1,-1,-2,-2,1,-5,12,18,-0.023809523809523808,-0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13,10,6,2.0,-1,0,43,100,109,179,-3,-6,21,64,6,15,16,21,12,48,4,13,27,39,0.014280856851411006,-0.023616734143049933,0.0,-0.13279970893214482,0.03183554666181554,0.012552301255230125,2.0,-0.5,0.0,0.0,0.0,-1.0
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-8,1,5,1.0,0,-1,-7,-11,-8,-11,1,1,-2,-5,-2,-3,-3,-3,-6,-10,0,0,-1,-1,-0.1564942287666402,-0.16421459767562363,0.8,0.16963400528750833,-0.21083939193654988,0.009666226040978193,0.11111111111111116,-0.02777777777777779,0.008881361533377395,-0.02777777777777779,-0.02777777777777779,-0.02777777777777779
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,4,0,-3.0,2,0,-40,-53,-128,-183,-3,-3,-34,-46,-5,-7,-1,0,-1,3,-3,-4,-36,-52,-0.004670767828662603,0.05303867403314916,0.42857142857142855,0.31057114928082674,0.0849043429688591,-0.12456360843457619,1.5,0.5,-0.011869850579528,-0.5,-0.5,-0.5
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,4.0,2,0,2,3,-10,-10,3,4,7,17,9,7,-14,-21,-1,0,3,2,0,1,-0.08639676113360323,-0.06414387291012746,0.3384615384615385,0.27134986225895313,-0.11501377410468319,-0.11157024793388429,-0.33333333333333304,0.2222222222222222,0.013774104683195593,0.2222222222222222,0.2222222222222222,0.4444444444444444
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-10,-3,9,1.0,0,0,23,23,37,37,0,-1,13,17,7,2,3,4,9,8,7,5,7,10,0.12293814432989691,-0.10304789550072574,-0.1857142857142857,-0.03901996370235933,-0.19328493647912884,-0.3874773139745916,0.0,0.0,0.0,1.0,1.0,1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-13,-10,-6,-3.0,-2,-1,-12,-2,-32,-23,1,-4,-20,-26,7,22,1,2,-9,0,0,0,-3,-2,-0.4815621235986287,-0.09582098861687197,0.2142857142857143,0.4920634920634921,0.2698412698412698,0.031746031746031744,1.0,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,-0.5
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,2,4,-2.0,2,0,0,-4,3,1,1,1,2,-1,-1,-2,-1,-1,0,-6,0,0,0,2,0.07751515602335701,-0.022520762090864677,0.0,-0.11726671983593484,-0.017650298127682193,-0.04207493069006114,0.37142857142857144,-0.17142857142857137,0.0011868140214955753,-0.2857142857142857,-0.2857142857142857,-0.028571428571428525
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,-2,-1,1.0,-2,0,11,19,30,37,0,-6,11,13,1,2,-1,4,5,11,3,1,3,7,0.09676348547717839,0.06557311301836849,0.2916666666666667,0.1035457348406989,-0.03494347379239465,-0.1118533744433025,-0.5,0.0,-0.03323055841041452,0.25,0.25,0.25
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,27,4,5,3.0,-1,-1,17,34,87,107,0,1,15,35,10,12,-8,-13,2,16,11,14,4,4,0.16200716845878138,0.03214578214578212,0.6666666666666666,-0.2760638297872341,0.006382978723404251,-0.13244680851063828,0.5,-0.16666666666666663,-0.014361702127659576,0.16666666666666674,0.16666666666666674,-0.16666666666666663
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-11,1,-7,2.0,2,1,9,7,14,12,0,0,10,8,0,0,-1,-1,1,-1,2,2,6,6,0.22608933954508081,0.32521367521367517,-0.14285714285714285,0.5444444444444445,-0.044444444444444446,-0.2,-1.0,0.5,0.03333333333333333,0.5,0.5,0.5
